//STEPDIAG 1
2025/06/09
///DUTY-RATIO
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
//STEPDIAG 4
2025/06/05
///DUTY-RATIO
CLEAN-R1,43,3,0,1,137.3
CLEAN-R1,230,35,1,0,102.1
CLEAN-R1,43,3,0,1,138.5
CLEAN-R1,45,5,0,0,127.3
CLEAN-R1,230,35,1,0,102.1
FRONT_SEARCH_0ST-2_5240_V2,374,165,0,3,109.4
FRONT_WELD_0ST-2_5240_V2,30,12,0,0,105.4
FRONT_WELD_0ST-2_5240_V2,180,69,0,0,102.2
FRONT_WELD_0ST-2_5240_V2,307,118,0,1,101.3
CLEAN-R1,43,3,0,1,140.4
CLEAN-R1,230,35,1,0,102.1
MOVE_INTO_TUNNEL,3,0,0,1,131.5
SKRZYNIA_5240_0_STOPNI_2OBR,1381,550,0,3,100.1
CLEAN-R1,43,3,0,1,140.3
CLEAN-R1,45,5,0,0,127.7
CLEAN-R1,230,35,1,0,102.3
SKRZYNIA_5240_90_STOPNI_20BR,15,8,0,0,117.3
SEARCH-R1,8,0,0,0,122.6
SKRZYNIA_5240_90_STOPNI_20BR,20,10,0,0,115.0
SKRZYNIA_5240_90_STOPNI_20BR,31,14,0,0,117.7
SKRZYNIA_5240_90_STOPNI_20BR,36,16,0,0,114.4
SKRZYNIA_5240_90_STOPNI_20BR,41,17,0,0,121.8
SKRZYNIA_5240_90_STOPNI_20BR,42,18,0,0,123.6
SKRZYNIA_5240_90_STOPNI_20BR,47,20,0,0,117.4
SKRZYNIA_5240_90_STOPNI_20BR,52,22,0,0,114.2
SKRZYNIA_5240_90_STOPNI_20BR,57,23,0,0,108.8
SKRZYNIA_5240_90_STOPNI_20BR,58,24,0,0,102.1
SEARCH-R1,8,0,0,0,102.0
SKRZYNIA_5240_90_STOPNI_20BR,63,26,0,0,102.1
SKRZYNIA_5240_90_STOPNI_20BR,89,35,0,0,105.3
SKRZYNIA_5240_90_STOPNI_20BR,90,36,0,0,107.7
SEARCH-R1,8,0,0,0,108.3
SKRZYNIA_5240_90_STOPNI_20BR,95,38,0,0,106.0
SKRZYNIA_5240_90_STOPNI_20BR,100,40,0,0,101.8
SKRZYNIA_5240_90_STOPNI_20BR,105,41,0,0,109.8
SKRZYNIA_5240_90_STOPNI_20BR,118,47,0,0,100.8
SKRZYNIA_5240_90_STOPNI_20BR,133,56,0,0,103.3
SEARCH-R1,8,0,0,0,104.6
SKRZYNIA_5240_90_STOPNI_20BR,138,58,0,0,100.9
SKRZYNIA_5240_90_STOPNI_20BR,143,59,0,0,106.8
SKRZYNIA_5240_90_STOPNI_20BR,144,60,0,0,107.9
SKRZYNIA_5240_90_STOPNI_20BR,149,62,0,0,101.2
SKRZYNIA_5240_90_STOPNI_20BR,159,65,0,0,106.3
SKRZYNIA_5240_90_STOPNI_20BR,160,66,0,0,107.4
SKRZYNIA_5240_90_STOPNI_20BR,165,68,0,0,101.2
SKRZYNIA_5240_90_STOPNI_20BR,172,71,0,0,107.0
SKRZYNIA_5240_90_STOPNI_20BR,173,72,0,0,101.4
SKRZYNIA_5240_90_STOPNI_20BR,200,86,0,0,103.8
SKRZYNIA_5240_90_STOPNI_20BR,201,87,0,0,108.2
SKRZYNIA_5240_90_STOPNI_20BR,214,93,1,0,111.4
///OVERHAUL
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
///ENCNOISE-LV
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
